"V1","V2","V3","V4","V5"
-3.17820227092403,0.638382882131772,-1.21224037287284,-1.08048661536715,0.0657137207569736
1.2176987955699,-0.681652178799778,0.196443121775464,0.566258124461564,0.276282670363004
-0.642102184277187,0.0177646636632972,-2.10464591951488,0.334145420739058,0.892145518508541
-0.10924774751769,0.723934332402702,1.55520773927629,2.65496706529124,0.292561082364558
1.54306159648924,1.60191886740436,0.129328193737282,-2.33924188700047,0.972250028551561
-0.442409240207742,-0.575506100903404,0.0763474027760754,-1.66297978634576,-1.24168831758869
-1.04855815429481,2.99431292051986,-0.748280498458985,-0.495466016463623,0.176932059860004
-0.571055196009252,-0.577103933864341,-1.33911046139967,0.874718061916078,0.797467601374652
0.629126491865,0.49715659853339,1.31765323857644,0.914990392001754,-0.494513205729961
-0.62977357671956,-1.18019132506776,0.839238028225606,0.59500780282564,1.68878867249651
0.840590269045433,1.29621077995652,1.39763746369465,-0.741109992375503,0.982850938680975
-0.619629249318287,-2.18595409467048,0.308959480182058,0.530388915183515,0.678629913510404
0.758607010691582,-0.41129084839913,2.43586738684531,-0.993820034465521,0.732136654984857
0.139370029825914,1.87881800081738,1.27792070534242,-0.107945103441915,-1.33402111451572
0.564570109972787,0.497272562598648,0.940067790695966,0.579693370406403,-0.776842062184501
-0.897154785968778,1.30584368251576,-0.697377570528042,1.33214769441067,-0.103869402733742
0.513022803531601,0.283322328529455,-1.01076001137664,0.853775526743824,0.25494953303267
-0.234182062457274,1.84275166990188,-1.32646534472646,1.05554750190702,2.39828847157393
-1.56901937082691,0.746020277617539,0.60252649701453,-0.146999630674319,0.667177217929393
-1.41696708825264,0.379167030201372,-0.0767300093241213,-1.73746747768914,-1.01971596046207
-2.47572625793054,0.362578045284927,1.36907043350318,-1.07842036524417,0.814396304524193
-1.49369586051842,-0.497513109005492,-1.39452400790485,0.272861186372953,0.141759052727778
-1.08193628225183,1.00157672193899,1.10914056251668,-1.74639384353253,1.23625602857919
0.000634285687375025,0.111321976410356,-0.61519310028866,-0.181354177266812,-1.08473591601727
0.59361812447007,1.51581757084304,-1.87475320815834,0.706198397831153,-0.301265710089339
0.0759506775311007,0.445017305236504,0.738689209535526,-1.05789944640069,-0.134456346940793
-0.102126404044657,0.196189127016407,1.0011930864096,1.16418421521987,1.31602438094521
-1.36952626145523,2.22904968103892,0.547275278313387,1.04403515104933,-2.21694900958093
-1.22780263468438,-0.889715302015918,0.633722667856955,2.30351388386055,1.78495174372286
2.37582195205887,0.0068420369886142,-0.167621113974128,2.2441257297801,-1.32930806398901
0.500723514998135,-0.553886021915996,-0.487568260451393,1.17277165099586,0.258752112398952
1.43736445108907,0.297397748813178,-1.716377502253,-0.6650974680355,-1.04753641933635
0.799825016346319,-0.691382101667682,-0.335431146688934,0.392916693014314,-1.42444556372726
0.328055954542476,1.60310843465845,-1.02756565910437,0.0550330393599844,1.59425865861054
0.440019027059183,-0.966281697630844,0.00320522528853002,-0.125453367401519,-0.430656828076156
0.431012615593082,0.390354060018133,1.56491477676291,1.43733634150448,0.385947980976249
1.92000462440884,-0.199164716732097,1.50328515373944,-0.389270584410812,-1.04999306911057
0.443878604094287,0.234566160237489,-2.72866834005074,-1.135116002576,-0.467006846316564
-0.424735665982081,-0.21482533446862,0.465402274196761,0.801535509737794,1.12683615521359
-1.2478705019233,0.26851540112965,2.18338186247483,0.481059584283709,-1.29152099982339
1.09529572652454,-0.744669061818175,-1.91352783597436,-0.22855867873985,1.40639586923877
0.877632588888956,-0.457106339506022,0.307902024394933,-0.0165595474575888,-0.155154111301311
-0.0395902431893271,0.437516110429678,0.54940994115544,1.75092845446592,1.88566929992064
0.918394336861993,-0.499161524469633,-0.220352165552837,0.730567068355165,-0.0319214074164972
1.40329227235235,1.44513992964557,0.234836565215334,-1.83106710986502,-1.23634770065325
-0.576458825206463,0.184781748601669,0.75242459216958,0.826936467931371,1.4017936790944
-0.442116264186739,1.4095527188648,0.185930089670038,0.0409678606310198,0.471571091379181
2.60400954709693,1.14553170804999,1.35011110715259,1.66872874934604,-0.458970745987353
1.79291726417851,-0.0988030981070569,-1.12148720617727,0.508428915165931,-0.337380945611076
1.07161443508781,-0.315350043876883,-0.075965670901034,0.455180413946432,-1.2633815412739
0.686934742930068,-0.804215889462259,-0.434673150718974,1.21930461712738,-0.630935612318113
-0.885593676175378,-0.018907899531376,-0.307788762786757,0.222803810245315,0.8513677412123
-0.0865120709324959,0.0240030268536269,-0.484072005138163,-0.588524047104448,-0.64453220465998
0.161459883203765,-0.794622712224609,-0.167352235728793,-0.869307966281122,-0.882728690198506
-0.0134075056852805,0.0995700723181328,-1.52063588305532,-0.330414603225409,-0.151290451531301
-1.96118450109346,0.3829121988584,-0.255479561972959,-0.466692601671685,0.961953668489582
0.95572180159856,-2.12792514071461,-2.31805139200994,1.03468117097158,0.826302467234247
0.0847427537356876,-0.918469373997539,-0.451532714750445,0.665878620705391,-0.945857793071626
-0.569079186155929,-0.53914810744341,-1.11818373870684,1.36454194305818,0.870083916936521
0.42008377979314,0.25357723227969,0.20156543813971,-0.793564478274258,-0.184671251515619
1.10317492987603,0.700170552729135,-1.0167312406834,0.203584329204983,0.861640235465457
0.952453005131784,0.00149322877640747,0.365124019739451,-1.06903451363034,0.222695857623893
-0.470679071763303,0.54664674892017,-0.323577909547055,-1.8756771533567,0.957765652911521
1.46943468473012,0.843101675919303,0.459610226891113,1.23317157293635,-1.28870130852112
0.111448380464395,-0.780549617006079,-0.120154194027105,0.0671146314577278,1.07154386372878
-0.300748730314453,-0.5141403079464,0.0875059265675775,-0.626044106908336,-1.36677515271375
1.08107454124088,0.0547554726304188,0.790267275119467,0.191368466331962,-0.953880537471676
0.434532899309843,-0.836048146744218,-1.74197050066591,-1.44542009245229,1.87343848333623
1.33261298337938,-0.858940186811242,0.178448879986197,-0.44121240573767,-0.194981518649158
-1.28495631502549,-0.0102848446404276,0.164144618124012,-0.443594533524493,-3.41578477911737
-1.63940014020192,0.107647980086658,1.36522889861722,0.955147917040002,-0.5789396753601
-0.718186653165438,1.54889804542147,-1.96897916107332,0.304304078650333,-0.0987813624274782
0.267950987802195,-1.82476799864935,-0.5042588790973,1.76668711430295,-0.0644574659383899
0.63808404738607,1.51267673274516,0.20676810987572,-1.01808981144142,0.353517117982473
1.96288870649786,-1.21168921748258,0.12576173842556,-1.26618168915984,-0.780467717240862
0.43854068796934,1.11504684891979,0.0730508293533504,-1.10421903252077,-0.207125839800053
0.389586806177371,0.0868629400049895,0.891350844589905,2.31494942574379,-0.598886868965968
1.04213684156975,-0.508651506288874,-1.36425278819028,0.691711587938812,-0.909382295419821
0.390184468134559,-1.13747921518248,0.412884264691726,-0.849359526978111,1.67199090875843
-0.173458493753467,1.69602952743955,1.19126083674728,1.59776175727487,-0.00367614040157674
-0.0133753922432683,-0.660026977504379,0.976323804742813,-1.01489272466504,0.813857442967003
1.42650478372544,-1.14304363316525,-0.21803682286534,1.48913545766698,0.71071887542404
1.17780391832755,-0.918540093773829,0.228819515723224,-0.480204080805643,-0.000649177645646546
0.0473089903672095,-0.797165110643038,-1.20250624001495,1.10017464228243,-1.0589188185547
0.199857452050485,0.23706640052716,1.18535297178832,0.388082885564653,0.41513509462036
0.52042580340711,-0.0239818037354504,0.0351303077251559,0.0800087251417012,-1.28792916346099
0.761768007207227,0.302787814844264,1.04505656628218,0.253046839918075,-0.76571294243282
0.168363738142141,0.938084169606614,-0.792627031871913,1.84869473667926,0.27863649432321
3.00470874174527,0.0592715911266215,-0.699998675309439,0.541869415527915,0.0224952057516922
2.20721036793405,1.21066616816021,1.04189218209413,0.278546244004278,0.785085904563589
-0.475096422857262,1.23275481684482,0.547908604048688,0.717378808187382,0.17905490299605
0.237025284111686,-1.90357173830334,-1.06413891063076,1.66284975930293,-0.344784824738958
0.895558514645072,0.24027302488834,0.489501214921155,0.75982570016711,0.037652468246424
-1.05564855443564,-1.32103706395279,0.862407584861516,-0.840762914219545,0.800620480283462
-1.41818566364273,-1.66935114333217,0.67762325310754,1.05176295664423,0.696282678815807
0.0853414446379705,-0.269256006125488,-0.575121715341579,1.49940697072958,0.111314872501473
-0.208636132874341,-1.23688420906164,-1.02667182860224,0.444911430344956,0.62768767289223
-0.776399342721871,-0.953973384388419,1.13664866195878,0.222829021813198,0.227574510880171
-0.0213084060475549,1.0088994323529,-0.511713579700535,0.0829105081780997,-0.0851771303155512
-0.534526513801641,0.822756337077941,-2.21648039183505,0.435980327808985,0.926525918551472
